ClusterID,Machine,ClusterStart,ClusterEnd,RunSec,CycleCount
473,22 DMU NLX 2500 old,2026-01-12 17:48:35+00:00,2026-01-12 23:13:52+00:00,15259,27
1085,65 DMU NLX 2500,2026-01-12 17:59:26+00:00,2026-01-12 19:09:50+00:00,2468,15
930,41 DMU NLX2500,2026-01-12 18:37:59+00:00,2026-01-12 21:54:48+00:00,8019,12
1086,65 DMU NLX 2500,2026-01-12 19:42:43+00:00,2026-01-12 23:12:00+00:00,8265,44
368,21 DOOSAN PUMA700,2026-01-12 20:22:23+00:00,2026-01-12 21:25:42+00:00,3473,2
107,102 HAAS VF4,2026-01-12 20:31:07+00:00,2026-01-12 23:33:53+00:00,3251,33
646,23 DOOSAN PUMA 700,2026-01-12 21:10:29+00:00,2026-01-12 21:59:05+00:00,1836,6
369,21 DOOSAN PUMA700,2026-01-12 21:38:16+00:00,2026-01-12 22:33:12+00:00,2788,3
647,23 DOOSAN PUMA 700,2026-01-12 22:11:39+00:00,2026-01-12 22:17:31+00:00,328,2
931,41 DMU NLX2500,2026-01-12 22:19:49+00:00,2026-01-12 22:37:59+00:00,1090,1
648,23 DOOSAN PUMA 700,2026-01-12 22:29:17+00:00,2026-01-12 22:38:56+00:00,579,1
649,23 DOOSAN PUMA 700,2026-01-12 22:49:52+00:00,2026-01-12 23:03:24+00:00,503,3
370,21 DOOSAN PUMA700,2026-01-12 22:51:10+00:00,2026-01-12 22:56:41+00:00,331,1
933,41 DMU NLX2500,2026-01-12 23:13:20+00:00,2026-01-12 23:24:33+00:00,673,1
371,21 DOOSAN PUMA700,2026-01-12 23:13:34+00:00,2026-01-13 01:37:22+00:00,6609,6
650,23 DOOSAN PUMA 700,2026-01-12 23:16:13+00:00,2026-01-12 23:25:52+00:00,579,1
651,23 DOOSAN PUMA 700,2026-01-12 23:43:05+00:00,2026-01-12 23:55:17+00:00,504,4
1087,65 DMU NLX 2500,2026-01-12 23:46:00+00:00,2026-01-13 04:04:25+00:00,9220,47
934,41 DMU NLX2500,2026-01-12 23:49:26+00:00,2026-01-13 00:20:40+00:00,1337,2
474,22 DMU NLX 2500 old,2026-01-12 23:50:37+00:00,2026-01-13 01:48:08+00:00,5613,10
652,23 DOOSAN PUMA 700,2026-01-13 00:05:30+00:00,2026-01-13 01:35:29+00:00,3663,15
935,41 DMU NLX2500,2026-01-13 00:38:00+00:00,2026-01-13 00:49:10+00:00,670,1
936,41 DMU NLX2500,2026-01-13 01:09:45+00:00,2026-01-13 01:35:28+00:00,1337,2
937,41 DMU NLX2500,2026-01-13 01:51:12+00:00,2026-01-13 02:02:22+00:00,670,1
372,21 DOOSAN PUMA700,2026-01-13 01:52:53+00:00,2026-01-13 05:42:44+00:00,12723,5
653,23 DOOSAN PUMA 700,2026-01-13 01:53:51+00:00,2026-01-13 02:13:17+00:00,788,5
475,22 DMU NLX 2500 old,2026-01-13 02:00:59+00:00,2026-01-13 03:58:23+00:00,5611,10
938,41 DMU NLX2500,2026-01-13 02:13:54+00:00,2026-01-13 02:32:05+00:00,1088,2
940,41 DMU NLX2500,2026-01-13 03:27:47+00:00,2026-01-13 03:39:00+00:00,673,1
1088,65 DMU NLX 2500,2026-01-13 05:03:01+00:00,2026-01-13 05:12:07+00:00,462,3
476,22 DMU NLX 2500 old,2026-01-13 05:13:06+00:00,2026-01-13 09:47:55+00:00,12715,22
941,41 DMU NLX2500,2026-01-13 05:15:49+00:00,2026-01-13 07:20:45+00:00,6183,9
654,23 DOOSAN PUMA 700,2026-01-13 05:17:04+00:00,2026-01-13 05:42:46+00:00,996,4
1089,65 DMU NLX 2500,2026-01-13 05:24:51+00:00,2026-01-13 07:52:21+00:00,4666,24
1231,66 DMU NLX 2500,2026-01-13 05:28:46+00:00,2026-01-13 05:47:41+00:00,658,7
180,103 HAAS VF4,2026-01-13 05:30:48+00:00,2026-01-13 06:11:57+00:00,1166,25
1232,66 DMU NLX 2500,2026-01-13 05:58:35+00:00,2026-01-13 06:20:34+00:00,387,20
255,104 DOOSAN DNM6700,2026-01-13 06:04:53+00:00,2026-01-13 06:42:23+00:00,1429,7
373,21 DOOSAN PUMA700,2026-01-13 06:07:24+00:00,2026-01-13 06:59:30+00:00,2708,4
181,103 HAAS VF4,2026-01-13 06:24:56+00:00,2026-01-13 06:39:42+00:00,680,5
656,23 DOOSAN PUMA 700,2026-01-13 06:41:17+00:00,2026-01-13 07:09:28+00:00,1079,5
256,104 DOOSAN DNM6700,2026-01-13 06:58:01+00:00,2026-01-13 07:17:19+00:00,867,10
374,21 DOOSAN PUMA700,2026-01-13 07:12:05+00:00,2026-01-13 07:38:06+00:00,1540,2
1233,66 DMU NLX 2500,2026-01-13 07:25:24+00:00,2026-01-13 07:44:36+00:00,919,6
657,23 DOOSAN PUMA 700,2026-01-13 07:25:51+00:00,2026-01-13 08:36:45+00:00,2417,14
111,102 HAAS VF4,2026-01-13 07:26:09+00:00,2026-01-13 08:00:24+00:00,1218,19
942,41 DMU NLX2500,2026-01-13 07:32:11+00:00,2026-01-13 09:43:58+00:00,6269,13
257,104 DOOSAN DNM6700,2026-01-13 07:35:27+00:00,2026-01-13 08:16:34+00:00,2034,5
1090,65 DMU NLX 2500,2026-01-13 08:05:24+00:00,2026-01-13 09:41:04+00:00,3033,15
258,104 DOOSAN DNM6700,2026-01-13 08:34:53+00:00,2026-01-13 09:17:58+00:00,2226,7
658,23 DOOSAN PUMA 700,2026-01-13 08:49:52+00:00,2026-01-13 09:53:02+00:00,2163,11
1235,66 DMU NLX 2500,2026-01-13 08:51:27+00:00,2026-01-13 09:12:46+00:00,743,5
112,102 HAAS VF4,2026-01-13 09:03:33+00:00,2026-01-13 09:33:48+00:00,1219,17
259,104 DOOSAN DNM6700,2026-01-13 09:54:10+00:00,2026-01-13 11:55:45+00:00,6259,10
1091,65 DMU NLX 2500,2026-01-13 10:32:31+00:00,2026-01-13 10:51:13+00:00,778,5
659,23 DOOSAN PUMA 700,2026-01-13 10:33:46+00:00,2026-01-13 11:30:51+00:00,1836,7
182,103 HAAS VF4,2026-01-13 10:34:22+00:00,2026-01-13 10:53:38+00:00,1102,4
943,41 DMU NLX2500,2026-01-13 10:35:30+00:00,2026-01-13 12:35:56+00:00,5774,10
477,22 DMU NLX 2500 old,2026-01-13 10:35:55+00:00,2026-01-13 13:44:09+00:00,8700,13
1236,66 DMU NLX 2500,2026-01-13 10:51:14+00:00,2026-01-13 11:38:13+00:00,1197,29
113,102 HAAS VF4,2026-01-13 10:57:35+00:00,2026-01-13 11:37:04+00:00,1536,12
1092,65 DMU NLX 2500,2026-01-13 11:08:37+00:00,2026-01-13 11:36:22+00:00,850,4
183,103 HAAS VF4,2026-01-13 11:09:53+00:00,2026-01-13 11:28:00+00:00,899,4
660,23 DOOSAN PUMA 700,2026-01-13 11:48:26+00:00,2026-01-13 12:48:09+00:00,1086,8
1093,65 DMU NLX 2500,2026-01-13 11:49:40+00:00,2026-01-13 12:09:12+00:00,702,3
260,104 DOOSAN DNM6700,2026-01-13 12:12:59+00:00,2026-01-13 15:06:01+00:00,8492,13
1238,66 DMU NLX 2500,2026-01-13 12:22:12+00:00,2026-01-13 12:51:09+00:00,1012,13
1094,65 DMU NLX 2500,2026-01-13 12:24:56+00:00,2026-01-13 13:40:39+00:00,2336,13
114,102 HAAS VF4,2026-01-13 12:32:11+00:00,2026-01-13 13:46:57+00:00,3219,28
944,41 DMU NLX2500,2026-01-13 12:48:55+00:00,2026-01-13 14:02:08+00:00,4017,8
661,23 DOOSAN PUMA 700,2026-01-13 13:01:01+00:00,2026-01-13 13:49:55+00:00,1322,8
185,103 HAAS VF4,2026-01-13 13:46:13+00:00,2026-01-13 14:01:13+00:00,900,1
115,102 HAAS VF4,2026-01-13 13:59:27+00:00,2026-01-13 14:19:12+00:00,1185,1
116,102 HAAS VF4,2026-01-13 14:29:14+00:00,2026-01-13 16:12:54+00:00,5082,4
663,23 DOOSAN PUMA 700,2026-01-13 14:40:15+00:00,2026-01-13 15:19:33+00:00,1661,5
665,23 DOOSAN PUMA 700,2026-01-13 15:48:42+00:00,2026-01-13 16:02:19+00:00,614,4
478,22 DMU NLX 2500 old,2026-01-13 15:53:40+00:00,2026-01-13 17:01:40+00:00,3062,5
945,41 DMU NLX2500,2026-01-13 15:59:51+00:00,2026-01-13 17:30:57+00:00,4012,7
1239,66 DMU NLX 2500,2026-01-13 16:04:40+00:00,2026-01-13 16:44:32+00:00,1329,11
666,23 DOOSAN PUMA 700,2026-01-13 16:16:04+00:00,2026-01-13 16:42:53+00:00,1369,6
797,24 DOOSAN PUMA 3100L,2026-01-13 16:16:38+00:00,2026-01-13 18:44:08+00:00,8054,8
1240,66 DMU NLX 2500,2026-01-13 16:56:37+00:00,2026-01-13 22:48:18+00:00,11843,55
667,23 DOOSAN PUMA 700,2026-01-13 17:07:44+00:00,2026-01-13 18:02:48+00:00,2161,10
479,22 DMU NLX 2500 old,2026-01-13 17:12:49+00:00,2026-01-13 22:49:27+00:00,15302,25
946,41 DMU NLX2500,2026-01-13 17:49:45+00:00,2026-01-13 19:33:14+00:00,4260,7
668,23 DOOSAN PUMA 700,2026-01-13 18:17:55+00:00,2026-01-13 19:01:42+00:00,1658,6
669,23 DOOSAN PUMA 700,2026-01-13 19:12:32+00:00,2026-01-13 20:16:21+00:00,2666,12
798,24 DOOSAN PUMA 3100L,2026-01-13 19:33:33+00:00,2026-01-13 20:27:22+00:00,3128,5
947,41 DMU NLX2500,2026-01-13 19:47:40+00:00,2026-01-13 20:37:42+00:00,2000,3
799,24 DOOSAN PUMA 3100L,2026-01-13 20:39:38+00:00,2026-01-13 22:40:12+00:00,7154,4
670,23 DOOSAN PUMA 700,2026-01-13 20:41:01+00:00,2026-01-13 20:50:40+00:00,579,1
948,41 DMU NLX2500,2026-01-13 20:49:53+00:00,2026-01-13 21:26:26+00:00,1760,2
671,23 DOOSAN PUMA 700,2026-01-13 21:18:02+00:00,2026-01-13 22:31:35+00:00,2863,13
950,41 DMU NLX2500,2026-01-13 22:02:15+00:00,2026-01-13 22:13:25+00:00,670,1
951,41 DMU NLX2500,2026-01-13 22:39:37+00:00,2026-01-13 23:07:15+00:00,1335,2
672,23 DOOSAN PUMA 700,2026-01-13 22:54:29+00:00,2026-01-13 23:08:32+00:00,666,2
480,22 DMU NLX 2500 old,2026-01-13 23:02:35+00:00,2026-01-13 23:40:50+00:00,1730,4
1241,66 DMU NLX 2500,2026-01-13 23:04:39+00:00,2026-01-13 23:37:34+00:00,1277,5
673,23 DOOSAN PUMA 700,2026-01-13 23:29:47+00:00,2026-01-14 00:10:48+00:00,1581,9
952,41 DMU NLX2500,2026-01-13 23:37:03+00:00,2026-01-13 23:48:13+00:00,670,1
953,41 DMU NLX2500,2026-01-14 00:03:18+00:00,2026-01-14 00:21:28+00:00,1090,1
1242,66 DMU NLX 2500,2026-01-14 00:09:13+00:00,2026-01-14 04:00:38+00:00,7530,33
481,22 DMU NLX 2500 old,2026-01-14 00:10:11+00:00,2026-01-14 04:13:22+00:00,10508,16
674,23 DOOSAN PUMA 700,2026-01-14 00:37:19+00:00,2026-01-14 01:05:54+00:00,1368,5
954,41 DMU NLX2500,2026-01-14 00:54:10+00:00,2026-01-14 01:10:45+00:00,915,2
955,41 DMU NLX2500,2026-01-14 01:24:53+00:00,2026-01-14 01:55:02+00:00,1332,2
956,41 DMU NLX2500,2026-01-14 02:21:05+00:00,2026-01-14 03:19:33+00:00,2675,4
957,41 DMU NLX2500,2026-01-14 03:33:46+00:00,2026-01-14 04:00:22+00:00,1335,2
1095,65 DMU NLX 2500,2026-01-14 05:04:22+00:00,2026-01-14 05:35:56+00:00,1163,6
482,22 DMU NLX 2500 old,2026-01-14 05:10:50+00:00,2026-01-14 07:16:30+00:00,6120,10
958,41 DMU NLX2500,2026-01-14 05:11:44+00:00,2026-01-14 07:30:45+00:00,6863,10
675,23 DOOSAN PUMA 700,2026-01-14 05:16:24+00:00,2026-01-14 06:15:04+00:00,1083,9
1244,66 DMU NLX 2500,2026-01-14 05:19:22+00:00,2026-01-14 05:33:31+00:00,406,5
261,104 DOOSAN DNM6700,2026-01-14 05:20:39+00:00,2026-01-14 05:42:30+00:00,1187,5
1096,65 DMU NLX 2500,2026-01-14 05:46:35+00:00,2026-01-14 07:33:40+00:00,3499,18
262,104 DOOSAN DNM6700,2026-01-14 05:59:05+00:00,2026-01-14 07:02:20+00:00,3054,6
118,102 HAAS VF4,2026-01-14 06:03:01+00:00,2026-01-14 07:08:33+00:00,3242,8
676,23 DOOSAN PUMA 700,2026-01-14 06:43:59+00:00,2026-01-14 07:12:08+00:00,993,5
187,103 HAAS VF4,2026-01-14 06:50:32+00:00,2026-01-14 10:00:18+00:00,9585,12
263,104 DOOSAN DNM6700,2026-01-14 07:15:36+00:00,2026-01-14 08:44:54+00:00,4237,8
119,102 HAAS VF4,2026-01-14 07:26:03+00:00,2026-01-14 08:08:24+00:00,2165,2
483,22 DMU NLX 2500 old,2026-01-14 07:28:53+00:00,2026-01-14 09:49:24+00:00,6120,10
678,23 DOOSAN PUMA 700,2026-01-14 07:59:11+00:00,2026-01-14 08:27:42+00:00,1080,5
959,41 DMU NLX2500,2026-01-14 08:04:48+00:00,2026-01-14 10:01:55+00:00,6010,9
120,102 HAAS VF4,2026-01-14 08:43:02+00:00,2026-01-14 09:01:04+00:00,1082,1
679,23 DOOSAN PUMA 700,2026-01-14 08:44:29+00:00,2026-01-14 09:52:35+00:00,2161,10
800,24 DOOSAN PUMA 3100L,2026-01-14 08:53:12+00:00,2026-01-14 09:54:53+00:00,3699,2
1247,66 DMU NLX 2500,2026-01-14 08:56:32+00:00,2026-01-14 09:25:24+00:00,1289,11
264,104 DOOSAN DNM6700,2026-01-14 09:02:49+00:00,2026-01-14 10:22:48+00:00,4237,6
121,102 HAAS VF4,2026-01-14 09:20:53+00:00,2026-01-14 10:01:41+00:00,2162,2
1097,65 DMU NLX 2500,2026-01-14 09:21:07+00:00,2026-01-14 09:45:31+00:00,1170,6
1248,66 DMU NLX 2500,2026-01-14 10:17:53+00:00,2026-01-14 10:24:09+00:00,364,3
960,41 DMU NLX2500,2026-01-14 10:28:35+00:00,2026-01-14 13:15:40+00:00,8012,12
1098,65 DMU NLX 2500,2026-01-14 10:31:49+00:00,2026-01-14 11:55:44+00:00,2786,15
188,103 HAAS VF4,2026-01-14 10:33:45+00:00,2026-01-14 10:47:02+00:00,797,1
801,24 DOOSAN PUMA 3100L,2026-01-14 10:34:24+00:00,2026-01-14 11:51:21+00:00,4617,1
680,23 DOOSAN PUMA 700,2026-01-14 10:35:29+00:00,2026-01-14 11:03:32+00:00,1081,4
484,22 DMU NLX 2500 old,2026-01-14 10:38:27+00:00,2026-01-14 13:48:43+00:00,9187,15
265,104 DOOSAN DNM6700,2026-01-14 10:43:52+00:00,2026-01-14 11:32:44+00:00,2216,8
122,102 HAAS VF4,2026-01-14 10:45:33+00:00,2026-01-14 11:54:56+00:00,3244,3
1249,66 DMU NLX 2500,2026-01-14 10:48:00+00:00,2026-01-14 10:58:09+00:00,552,3
189,103 HAAS VF4,2026-01-14 11:00:33+00:00,2026-01-14 11:29:07+00:00,1598,2
1250,66 DMU NLX 2500,2026-01-14 11:09:10+00:00,2026-01-14 11:44:06+00:00,917,9
377,21 DOOSAN PUMA700,2026-01-14 11:18:36+00:00,2026-01-15 05:33:06+00:00,62302,63
681,23 DOOSAN PUMA 700,2026-01-14 11:21:08+00:00,2026-01-14 12:59:56+00:00,3243,14
190,103 HAAS VF4,2026-01-14 11:41:10+00:00,2026-01-14 15:11:22+00:00,10205,20
266,104 DOOSAN DNM6700,2026-01-14 11:54:19+00:00,2026-01-14 12:28:05+00:00,2026,1
1099,65 DMU NLX 2500,2026-01-14 12:06:40+00:00,2026-01-14 13:03:13+00:00,1475,8
1251,66 DMU NLX 2500,2026-01-14 12:08:38+00:00,2026-01-14 12:32:21+00:00,912,5
123,102 HAAS VF4,2026-01-14 12:15:16+00:00,2026-01-14 12:33:16+00:00,1080,1
267,104 DOOSAN DNM6700,2026-01-14 12:45:14+00:00,2026-01-14 14:11:06+00:00,4255,6
124,102 HAAS VF4,2026-01-14 12:45:22+00:00,2026-01-14 14:10:53+00:00,4079,7
1252,66 DMU NLX 2500,2026-01-14 12:49:17+00:00,2026-01-14 13:08:50+00:00,992,5
803,24 DOOSAN PUMA 3100L,2026-01-14 13:16:00+00:00,2026-01-14 15:42:40+00:00,8555,8
682,23 DOOSAN PUMA 700,2026-01-14 13:21:25+00:00,2026-01-14 13:52:11+00:00,1082,4
961,41 DMU NLX2500,2026-01-14 13:27:27+00:00,2026-01-14 13:45:35+00:00,1088,1
1253,66 DMU NLX 2500,2026-01-14 13:28:47+00:00,2026-01-14 13:45:34+00:00,960,5
683,23 DOOSAN PUMA 700,2026-01-14 14:12:57+00:00,2026-01-14 14:22:36+00:00,579,1
268,104 DOOSAN DNM6700,2026-01-14 14:22:18+00:00,2026-01-14 15:50:55+00:00,4233,9
125,102 HAAS VF4,2026-01-14 14:39:50+00:00,2026-01-14 16:25:33+00:00,4590,9
686,23 DOOSAN PUMA 700,2026-01-14 15:07:23+00:00,2026-01-14 15:52:00+00:00,1749,6
962,41 DMU NLX2500,2026-01-14 15:25:52+00:00,2026-01-14 17:06:45+00:00,4259,7
485,22 DMU NLX 2500 old,2026-01-14 15:30:38+00:00,2026-01-14 15:41:56+00:00,485,2
687,23 DOOSAN PUMA 700,2026-01-14 16:04:20+00:00,2026-01-14 16:16:03+00:00,503,3
269,104 DOOSAN DNM6700,2026-01-14 16:05:00+00:00,2026-01-14 16:38:08+00:00,1839,4
804,24 DOOSAN PUMA 3100L,2026-01-14 16:07:13+00:00,2026-01-14 18:36:41+00:00,8862,6
1254,66 DMU NLX 2500,2026-01-14 16:15:31+00:00,2026-01-14 19:21:24+00:00,6918,27
487,22 DMU NLX 2500 old,2026-01-14 16:18:09+00:00,2026-01-14 21:54:13+00:00,15152,24
688,23 DOOSAN PUMA 700,2026-01-14 16:29:47+00:00,2026-01-14 16:39:26+00:00,579,1
126,102 HAAS VF4,2026-01-14 16:49:19+00:00,2026-01-14 17:07:20+00:00,1081,1
689,23 DOOSAN PUMA 700,2026-01-14 16:49:42+00:00,2026-01-14 17:35:39+00:00,1578,7
963,41 DMU NLX2500,2026-01-14 17:25:00+00:00,2026-01-14 17:36:13+00:00,673,1
964,41 DMU NLX2500,2026-01-14 17:51:33+00:00,2026-01-14 18:09:45+00:00,1092,1
690,23 DOOSAN PUMA 700,2026-01-14 17:54:27+00:00,2026-01-14 18:17:53+00:00,1081,4
965,41 DMU NLX2500,2026-01-14 18:26:53+00:00,2026-01-14 19:40:56+00:00,3334,5
691,23 DOOSAN PUMA 700,2026-01-14 18:34:07+00:00,2026-01-14 19:00:30+00:00,1082,4
805,24 DOOSAN PUMA 3100L,2026-01-14 19:05:23+00:00,2026-01-15 00:40:24+00:00,19251,9
693,23 DOOSAN PUMA 700,2026-01-14 19:31:04+00:00,2026-01-14 20:48:38+00:00,2743,9
1255,66 DMU NLX 2500,2026-01-14 19:32:51+00:00,2026-01-14 22:00:24+00:00,5954,24
966,41 DMU NLX2500,2026-01-14 19:54:29+00:00,2026-01-14 20:45:20+00:00,2007,3
694,23 DOOSAN PUMA 700,2026-01-14 21:20:26+00:00,2026-01-14 21:35:01+00:00,503,3
967,41 DMU NLX2500,2026-01-14 21:30:14+00:00,2026-01-14 21:41:24+00:00,670,1
695,23 DOOSAN PUMA 700,2026-01-14 21:50:15+00:00,2026-01-14 23:15:01+00:00,3201,11
968,41 DMU NLX2500,2026-01-14 21:53:34+00:00,2026-01-14 22:11:41+00:00,1087,2
1256,66 DMU NLX 2500,2026-01-14 22:36:18+00:00,2026-01-15 02:30:03+00:00,8466,36
488,22 DMU NLX 2500 old,2026-01-14 22:37:35+00:00,2026-01-15 03:55:02+00:00,14813,23
969,41 DMU NLX2500,2026-01-14 22:58:51+00:00,2026-01-14 23:43:58+00:00,2003,3
696,23 DOOSAN PUMA 700,2026-01-14 23:28:30+00:00,2026-01-14 23:34:06+00:00,327,2
697,23 DOOSAN PUMA 700,2026-01-14 23:53:27+00:00,2026-01-15 00:44:25+00:00,1659,6
698,23 DOOSAN PUMA 700,2026-01-15 01:03:32+00:00,2026-01-15 01:55:31+00:00,2161,9
699,23 DOOSAN PUMA 700,2026-01-15 02:22:37+00:00,2026-01-15 02:35:31+00:00,502,3
1257,66 DMU NLX 2500,2026-01-15 02:40:11+00:00,2026-01-15 04:05:02+00:00,3332,15
1100,65 DMU NLX 2500,2026-01-15 04:58:38+00:00,2026-01-15 05:35:27+00:00,1167,6
489,22 DMU NLX 2500 old,2026-01-15 05:08:21+00:00,2026-01-15 08:11:53+00:00,9164,15
971,41 DMU NLX2500,2026-01-15 05:10:27+00:00,2026-01-15 08:58:33+00:00,11420,19
700,23 DOOSAN PUMA 700,2026-01-15 05:16:03+00:00,2026-01-15 06:36:59+00:00,2743,9
191,103 HAAS VF4,2026-01-15 05:17:27+00:00,2026-01-15 08:58:32+00:00,10702,15
270,104 DOOSAN DNM6700,2026-01-15 05:23:09+00:00,2026-01-15 05:29:30+00:00,381,1
1260,66 DMU NLX 2500,2026-01-15 05:27:38+00:00,2026-01-15 06:37:56+00:00,2004,11
271,104 DOOSAN DNM6700,2026-01-15 05:40:42+00:00,2026-01-15 06:14:18+00:00,2016,1
378,21 DOOSAN PUMA700,2026-01-15 05:43:44+00:00,2026-01-15 06:55:25+00:00,2945,16
1101,65 DMU NLX 2500,2026-01-15 05:46:48+00:00,2026-01-15 06:18:44+00:00,929,5
806,24 DOOSAN PUMA 3100L,2026-01-15 05:48:36+00:00,2026-01-15 08:16:57+00:00,8857,2
128,102 HAAS VF4,2026-01-15 05:58:51+00:00,2026-01-15 06:18:59+00:00,1192,2
272,104 DOOSAN DNM6700,2026-01-15 06:24:20+00:00,2026-01-15 07:45:15+00:00,4237,10
1261,66 DMU NLX 2500,2026-01-15 06:48:51+00:00,2026-01-15 07:09:51+00:00,997,5
701,23 DOOSAN PUMA 700,2026-01-15 06:51:58+00:00,2026-01-15 07:02:46+00:00,416,2
1103,65 DMU NLX 2500,2026-01-15 06:59:45+00:00,2026-01-15 07:14:38+00:00,729,3
379,21 DOOSAN PUMA700,2026-01-15 07:11:30+00:00,2026-01-15 08:58:32+00:00,5393,43
702,23 DOOSAN PUMA 700,2026-01-15 07:20:46+00:00,2026-01-15 08:58:32+00:00,3138,13
1262,66 DMU NLX 2500,2026-01-15 07:28:06+00:00,2026-01-15 08:18:33+00:00,1994,9
1104,65 DMU NLX 2500,2026-01-15 07:28:39+00:00,2026-01-15 08:19:22+00:00,1356,8
131,102 HAAS VF4,2026-01-15 07:38:01+00:00,2026-01-15 08:58:32+00:00,3996,3
273,104 DOOSAN DNM6700,2026-01-15 08:00:24+00:00,2026-01-15 08:58:32+00:00,3097,6
490,22 DMU NLX 2500 old,2026-01-15 08:25:57+00:00,2026-01-15 08:57:10+00:00,1726,4
1263,66 DMU NLX 2500,2026-01-15 08:36:15+00:00,2026-01-15 08:56:09+00:00,990,5
